fips,state,TableName,code,features,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10,Delaware,SAINC30,95,"Rental income of persons, Millions of dollars",42.0,29.6,30.9,28.3,31.6,37.1,30.6,37.0,36.7,45.8,22.7,20.4,41.9,41.1,58.4,97.7,151.4,229.9,292.0,326.8,379.8,387.8,440.2,479.9,495.2,541.3,625.2,713.1,759.8,639.6,548.7,501.2,838.7,1096.5,1306.3,1566.5,1597.7,1767.0,1829.3,1829.0,1919.4,1984.4,2151.0,2174.4,2306.0
10,Delaware,SAINC30,97,"Monetary rent, Millions of dollars",11.3,12.2,13.0,14.1,17.8,21.9,24.8,32.9,39.3,56.7,49.0,48.7,50.9,49.3,55.6,74.4,82.1,88.9,100.0,115.5,124.1,124.2,128.4,129.3,128.9,123.0,141.1,128.2,123.9,113.2,104.8,106.9,128.2,149.4,170.6,194.8,214.0,221.7,234.1,241.2,262.6,258.8,267.0,267.1,268.9
10,Delaware,SAINC30,100,"Population (persons), Number of persons",592755.0,594821.0,598188.0,598830.0,594919.0,595974.0,599148.0,605459.0,611565.0,618279.0,627559.0,636946.0,647621.0,658274.0,669567.0,683080.0,694925.0,706378.0,717545.0,729734.0,740977.0,751487.0,763335.0,774990.0,786373.0,795699.0,806169.0,818003.0,830803.0,845150.0,859268.0,871749.0,883874.0,891730.0,899647.0,907590.0,915518.0,924062.0,933131.0,942065.0,949989.0,957942.0,966985.0,976668.0,986809.0
10,Delaware,SAINC30,110,"Per capita personal income, Dollars",7430.0,7971.0,8696.0,9547.0,10809.0,11903.0,12742.0,13431.0,14671.0,15743.0,16503.0,17575.0,18925.0,20707.0,21457.0,22247.0,22814.0,23312.0,23922.0,24902.0,26227.0,27069.0,29472.0,31181.0,33884.0,36922.0,37658.0,38065.0,38974.0,39370.0,41053.0,41733.0,40894.0,40856.0,40947.0,43990.0,44121.0,44478.0,46115.0,47997.0,48890.0,50703.0,53062.0,53793.0,56097.0
10,Delaware,SAINC30,120,"Per capita net earnings, Dollars",5573.0,5925.0,6502.0,7074.0,7778.0,8313.0,8879.0,9427.0,10250.0,11051.0,11548.0,12405.0,13331.0,14286.0,14790.0,15177.0,15621.0,15865.0,16294.0,16718.0,17397.0,18018.0,19840.0,21656.0,23515.0,26354.0,26814.0,26856.0,27107.0,27068.0,27685.0,27670.0,25815.0,26131.0,25986.0,28127.0,27806.0,27746.0,28408.0,29524.0,29714.0,30444.0,31904.0,32067.0,31954.0
10,Delaware,SAINC30,130,"Per capita personal current transfer receipts, Dollars",740.0,803.0,836.0,957.0,1169.0,1313.0,1387.0,1463.0,1552.0,1614.0,1720.0,1766.0,1910.0,2038.0,2152.0,2451.0,2622.0,2758.0,2885.0,3100.0,3384.0,3373.0,3536.0,3631.0,3905.0,4232.0,4501.0,4762.0,5048.0,5350.0,5698.0,6088.0,6921.0,7437.0,7957.0,8234.0,8354.0,8698.0,9102.0,9610.0,9926.0,10453.0,10872.0,11406.0,14046.0
10,Delaware,SAINC30,140,"Per capita income maintenance benefits, Dollars",82.0,86.0,87.0,106.0,136.0,145.0,138.0,136.0,136.0,128.0,124.0,118.0,127.0,138.0,155.0,179.0,214.0,228.0,240.0,265.0,279.0,273.0,273.0,279.0,285.0,293.0,320.0,350.0,368.0,410.0,439.0,462.0,463.0,551.0,626.0,684.0,707.0,723.0,734.0,724.0,739.0,708.0,693.0,706.0,782.0
10,Delaware,SAINC30,150,"Per capita unemployment insurance compensation, Dollars",94.0,98.0,57.0,55.0,99.0,97.0,78.0,59.0,51.0,39.0,72.0,39.0,64.0,54.0,61.0,109.0,144.0,121.0,87.0,87.0,133.0,85.0,86.0,76.0,90.0,113.0,176.0,195.0,141.0,125.0,119.0,129.0,177.0,355.0,366.0,290.0,232.0,185.0,102.0,89.0,80.0,77.0,72.0,68.0,898.0
10,Delaware,SAINC30,160,"Per capita retirement and other, Dollars",565.0,619.0,692.0,796.0,933.0,1070.0,1171.0,1267.0,1365.0,1447.0,1525.0,1609.0,1718.0,1847.0,1936.0,2163.0,2264.0,2409.0,2558.0,2748.0,2972.0,3015.0,3177.0,3276.0,3530.0,3826.0,4005.0,4217.0,4539.0,4815.0,5140.0,5497.0,6281.0,6530.0,6965.0,7260.0,7414.0,7790.0,8266.0,8797.0,9108.0,9667.0,10106.0,10632.0,12365.0
10,Delaware,SAINC30,170,"Per capita dividends, interest, and rent, Dollars",1117.0,1243.0,1357.0,1515.0,1862.0,2277.0,2476.0,2541.0,2870.0,3078.0,3235.0,3404.0,3685.0,4382.0,4515.0,4618.0,4572.0,4689.0,4744.0,5084.0,5446.0,5679.0,6096.0,5893.0,6464.0,6336.0,6343.0,6446.0,6818.0,6952.0,7670.0,7975.0,8158.0,7289.0,7004.0,7629.0,7961.0,8034.0,8605.0,8863.0,9249.0,9806.0,10287.0,10320.0,10097.0
10,Delaware,SAINC30,171,"Per capita dividends, Dollars",325.0,377.0,398.0,427.0,453.0,494.0,523.0,543.0,596.0,635.0,664.0,679.0,745.0,919.0,984.0,1041.0,1046.0,1093.0,1174.0,1201.0,1439.0,1556.0,1612.0,1483.0,1682.0,1572.0,1826.0,1919.0,2451.0,2340.0,2607.0,2683.0,2491.0,1638.0,1481.0,1826.0,2043.0,2047.0,2412.0,2480.0,2661.0,2846.0,3086.0,3148.0,3077.0
10,Delaware,SAINC30,172,"Per capita interest, Dollars",721.0,816.0,908.0,1041.0,1356.0,1721.0,1902.0,1938.0,2213.0,2369.0,2534.0,2693.0,2875.0,3401.0,3444.0,3434.0,3308.0,3270.0,3163.0,3435.0,3494.0,3607.0,3907.0,3792.0,4152.0,4084.0,3742.0,3655.0,3452.0,3855.0,4424.0,4717.0,4718.0,4422.0,4071.0,4077.0,4173.0,4074.0,4233.0,4442.0,4568.0,4888.0,4976.0,4946.0,4684.0
10,Delaware,SAINC30,173,"Per capita rent, Dollars",71.0,50.0,52.0,47.0,53.0,62.0,51.0,61.0,60.0,74.0,36.0,32.0,65.0,62.0,87.0,143.0,218.0,325.0,407.0,448.0,513.0,516.0,577.0,619.0,630.0,680.0,776.0,872.0,915.0,757.0,639.0,575.0,949.0,1230.0,1452.0,1726.0,1745.0,1912.0,1960.0,1942.0,2020.0,2072.0,2224.0,2226.0,2337.0
10,Delaware,SAINC30,180,"Earnings by place of work, Millions of dollars",3727.1,3989.6,4429.2,4852.6,5330.5,5756.2,6210.5,6700.2,7375.7,8067.6,8578.2,9384.0,10307.2,11283.9,11902.9,12426.6,13000.6,13362.9,13984.6,14703.5,15674.7,16728.4,18597.2,20613.2,22518.5,25074.2,25776.4,26269.3,27150.5,27785.3,29110.5,29371.0,28225.0,27964.1,28256.6,30528.9,30602.6,31223.0,32653.4,34082.1,34230.2,35695.2,37630.6,38196.8,38259.1
10,Delaware,SAINC30,190,"Wages and salaries, Millions of dollars",2856.6,3079.0,3423.2,3760.2,4171.8,4491.7,4835.5,5165.3,5632.5,6124.2,6472.6,7162.1,7847.8,8555.8,9023.8,9296.4,9571.8,9882.2,10354.2,11065.1,11879.1,12751.7,13830.6,14764.6,15656.2,16379.8,16737.0,17343.9,18393.1,19544.5,20477.8,20987.5,21110.2,20181.2,20427.8,21330.3,22034.8,22596.8,23621.8,24491.1,24678.7,25821.9,26619.3,27743.7,27895.2
10,Delaware,SAINC30,200,"Supplements to wages and salaries, Millions of dollars",479.6,542.9,609.9,689.7,790.3,865.7,968.7,1086.2,1189.2,1329.4,1462.7,1559.6,1711.2,1910.5,2018.3,2134.1,2321.3,2424.5,2522.1,2595.0,2721.9,2868.0,3054.4,3215.3,3473.1,3628.8,3824.5,4043.5,4325.3,4614.2,5048.8,5137.3,5172.2,5044.6,5104.8,5393.5,5430.8,5465.5,5790.0,5875.1,5893.5,6167.7,6653.6,6838.6,6837.9
10,Delaware,SAINC30,201,"Employer contributions for employee pension and insurance funds, Millions of dollars",304.1,353.0,390.4,440.5,516.7,552.9,627.4,712.1,767.2,870.2,973.0,1030.7,1119.1,1268.2,1351.7,1437.1,1599.0,1675.9,1729.1,1766.5,1857.4,1945.9,2061.8,2159.2,2366.4,2503.5,2652.4,2825.3,3014.0,3248.2,3599.9,3656.9,3638.0,3548.7,3601.6,3852.2,3823.2,3815.8,4029.9,4054.9,4082.8,4300.6,4721.3,4849.9,4784.8
10,Delaware,SAINC30,202,"Employer contributions for government social insurance, Millions of dollars",175.5,189.8,219.5,249.2,273.6,312.8,341.3,374.1,422.0,459.2,489.7,528.9,592.1,642.3,666.6,697.0,722.2,748.7,792.9,828.6,864.5,922.0,992.6,1056.1,1106.7,1125.3,1172.1,1218.2,1311.4,1366.0,1448.9,1480.4,1534.2,1495.8,1503.3,1541.3,1607.6,1649.7,1760.2,1820.2,1810.7,1867.1,1932.3,1988.7,2053.2
10,Delaware,SAINC30,210,"Proprietors' income, Millions of dollars",390.9,367.8,396.1,402.6,368.5,398.7,406.4,448.7,554.0,614.0,642.9,662.3,748.3,817.6,860.8,996.1,1107.5,1056.2,1108.4,1043.4,1073.8,1108.7,1712.2,2633.3,3389.2,5065.5,5214.9,4881.9,4432.1,3626.6,3583.8,3246.1,1942.6,2738.4,2723.9,3805.1,3136.9,3160.7,3241.6,3715.9,3658.0,3705.6,4357.7,3614.6,3525.9
10,Delaware,SAINC30,230,"Nonfarm proprietors' income, Millions of dollars",318.2,323.7,354.0,368.6,376.6,376.7,362.7,391.0,478.6,530.8,518.8,568.3,589.0,648.6,746.2,888.4,1015.2,974.8,1013.9,987.0,985.7,1048.7,1604.8,2524.0,3276.3,4889.2,5169.6,4745.0,4215.2,3365.6,3410.1,3075.9,1751.4,2479.2,2495.4,3603.3,2894.8,2769.3,2786.1,3371.0,3397.8,3253.8,4005.0,3235.7,3268.8
10,Delaware,SAINC30,240,"Total employment (number of jobs), Number of jobs",295771.0,296352.0,304289.0,311835.0,311674.0,313583.0,316547.0,325291.0,339928.0,356873.0,370177.0,386540.0,402702.0,414670.0,420105.0,414316.0,413155.0,420651.0,424325.0,442453.0,452685.0,464460.0,476426.0,491018.0,503458.0,502735.0,500640.0,504099.0,518103.0,528674.0,537109.0,544949.0,544911.0,525634.0,522400.0,530400.0,534261.0,544797.0,556517.0,568952.0,578668.0,584854.0,597018.0,602908.0,570469.0
10,Delaware,SAINC30,250,"Wage and salary employment, Number of jobs",266472.0,266852.0,273526.0,280537.0,280480.0,281055.0,281896.0,289250.0,302742.0,316232.0,326639.0,343962.0,356311.0,367268.0,370346.0,363825.0,363117.0,369912.0,376628.0,387425.0,395285.0,406061.0,417879.0,429712.0,437114.0,435790.0,431374.0,431320.0,440381.0,445858.0,450363.0,451163.0,450700.0,428633.0,426000.0,429319.0,433059.0,441311.0,450718.0,459200.0,464142.0,467044.0,472375.0,478551.0,452189.0
10,Delaware,SAINC30,260,"Proprietors employment, Number of jobs",29299.0,29500.0,30763.0,31298.0,31194.0,32528.0,34651.0,36041.0,37186.0,40641.0,43538.0,42578.0,46391.0,47402.0,49759.0,50491.0,50038.0,50739.0,47697.0,55028.0,57400.0,58399.0,58547.0,61306.0,66344.0,66945.0,69266.0,72779.0,77722.0,82816.0,86746.0,93786.0,94211.0,97001.0,96400.0,101081.0,101202.0,103486.0,105799.0,109752.0,114526.0,117810.0,124643.0,124357.0,118280.0
10,Delaware,SAINC30,280,"Nonfarm proprietors employment, Number of jobs",25727.0,26036.0,27329.0,27762.0,27752.0,29087.0,31204.0,32384.0,33480.0,37057.0,40311.0,39502.0,43433.0,44421.0,46879.0,47619.0,47355.0,47882.0,44877.0,52318.0,54731.0,55730.0,55932.0,58806.0,63839.0,64549.0,67082.0,70768.0,75778.0,80901.0,84892.0,91775.0,92234.0,95066.0,94412.0,99124.0,99260.0,101521.0,103873.0,107790.0,112605.0,115924.0,122758.0,122471.0,116397.0
10,Delaware,SAINC30,290,"Average earnings per job (dollars), Dollars",12601.0,13463.0,14556.0,15561.0,17103.0,18356.0,19620.0,20598.0,21698.0,22606.0,23173.0,24277.0,25595.0,27212.0,28333.0,29993.0,31467.0,31767.0,32957.0,33232.0,34626.0,36017.0,39035.0,41981.0,44728.0,49876.0,51487.0,52111.0,52404.0,52557.0,54198.0,53897.0,51797.0,53201.0,54090.0,57558.0,57280.0,57311.0,58675.0,59903.0,59153.0,61033.0,63031.0,63354.0,67066.0
10,Delaware,SAINC30,300,"Average wages and salaries, Dollars",10720.0,11538.0,12515.0,13404.0,14874.0,15982.0,17153.0,17858.0,18605.0,19366.0,19816.0,20822.0,22025.0,23296.0,24366.0,25552.0,26360.0,26715.0,27492.0,28561.0,30052.0,31403.0,33097.0,34359.0,35817.0,37587.0,38799.0,40211.0,41766.0,43836.0,45470.0,46519.0,46839.0,47083.0,47953.0,49684.0,50882.0,51204.0,52409.0,53334.0,53171.0,55288.0,56352.0,57974.0,61689.0
10,Delaware,SAINC30,310,"Average nonfarm proprietors' income, Dollars",12370.0,12433.0,12954.0,13277.0,13570.0,12950.0,11624.0,12074.0,14295.0,14324.0,12869.0,14388.0,13560.0,14601.0,15917.0,18657.0,21438.0,20359.0,22594.0,18866.0,18010.0,18818.0,28693.0,42921.0,51322.0,75744.0,77064.0,67050.0,55625.0,41602.0,40170.0,33516.0,18988.0,26079.0,26431.0,36351.0,29163.0,27278.0,26822.0,31273.0,30174.0,28068.0,32625.0,26420.0,28083.0
11,District of Columbia,SAINC30,10,"Personal income (millions of dollars), Millions of dollars",6648.1,7137.5,7604.4,8003.0,8447.4,9094.1,9694.1,10192.7,11126.3,11781.5,12399.3,13078.7,14309.8,15152.5,15818.1,16536.8,17369.3,18066.7,18484.6,18621.1,19387.3,20290.5,21547.5,22693.4,24897.7,25778.3,25876.1,26157.6,28437.6,30028.4,31846.9,34363.2,35329.0,35618.5,38324.4,41395.0,43010.6,43697.3,46780.2,50337.3,52684.5,54453.2,56572.9,57240.3,61706.1
11,District of Columbia,SAINC30,45,"Net earnings by place of residence, Millions of dollars",4600.8,4952.1,5204.7,5342.1,5425.3,5699.4,6037.3,6396.3,7005.3,7481.3,7927.1,8490.7,9339.3,9628.7,10255.9,10820.4,11306.0,11720.1,11998.3,12152.3,12715.6,13241.5,14102.0,15108.9,16954.4,17878.8,17932.5,18103.0,20017.0,20965.7,21846.9,23506.0,23616.0,24520.0,26657.8,28656.8,29568.5,29951.2,32420.5,35252.5,36923.0,38144.5,39549.2,39886.4,41133.6
11,District of Columbia,SAINC30,50,"Personal current transfer receipts, Millions of dollars",770.5,789.8,812.0,906.0,1031.0,1138.5,1271.3,1328.1,1416.2,1418.0,1472.2,1516.4,1630.2,1634.1,1743.6,1945.2,2183.9,2397.9,2438.6,2368.4,2576.0,2570.2,2738.8,2736.0,2816.6,2915.3,3208.5,3263.2,3295.8,3569.0,3622.1,3878.8,4273.6,4745.8,5421.3,5764.5,5657.9,5977.2,5882.6,6126.1,6558.3,6659.1,6789.6,7198.5,10630.8
11,District of Columbia,SAINC30,60,"Income maintenance benefits, Millions of dollars",175.0,173.0,166.7,187.7,213.4,222.8,228.0,221.5,213.5,210.8,211.3,205.3,220.5,236.2,253.1,285.5,318.1,360.8,388.9,406.5,430.6,414.1,442.5,433.5,432.6,436.5,474.7,483.3,497.0,517.5,550.0,581.6,590.3,696.0,820.9,844.2,898.8,986.6,876.7,891.6,906.8,905.5,858.3,938.2,1040.5
11,District of Columbia,SAINC30,70,"Unemployment insurance compensation, Millions of dollars",84.2,81.9,63.5,70.8,80.4,105.3,125.8,112.4,82.7,68.0,73.9,73.1,67.7,69.1,89.1,137.0,234.0,204.6,111.8,107.6,97.7,79.3,69.8,63.0,63.9,75.6,159.6,117.2,72.8,60.8,63.3,63.1,91.2,205.6,333.7,301.7,237.5,165.3,66.7,56.5,57.8,56.3,66.7,85.5,1578.1
11,District of Columbia,SAINC30,80,"Retirement and other, Millions of dollars",511.3,534.9,581.7,647.5,737.2,810.5,917.5,994.2,1120.1,1139.2,1187.0,1237.9,1342.0,1328.7,1401.4,1522.6,1631.8,1832.5,1937.8,1854.3,2047.7,2076.8,2226.5,2239.5,2320.0,2403.2,2574.2,2662.7,2725.9,2990.7,3008.8,3234.2,3592.2,3844.2,4266.7,4618.6,4521.6,4825.2,4939.1,5177.9,5593.7,5697.4,5864.6,6174.8,8012.2
11,District of Columbia,SAINC30,90,"Dividends, interest, and rent, Millions of dollars",1276.8,1395.7,1587.7,1754.9,1991.2,2256.2,2385.5,2468.3,2704.8,2882.1,2999.9,3071.6,3340.3,3889.8,3818.6,3771.2,3879.4,3948.7,4047.7,4100.4,4095.7,4478.8,4706.7,4848.5,5126.7,4984.2,4735.1,4791.4,5124.9,5493.7,6377.9,6978.3,7439.4,6352.6,6245.3,6973.7,7784.1,7769.0,8477.1,8958.7,9203.1,9649.6,10234.1,10155.4,9941.7
11,District of Columbia,SAINC30,91,"Personal dividend income, Millions of dollars",200.8,225.5,250.2,278.5,301.5,337.6,376.5,359.7,395.2,385.0,403.3,379.3,439.6,522.7,531.1,554.8,571.5,570.5,627.4,619.9,693.8,795.7,770.7,724.5,831.9,793.5,897.6,910.2,1299.8,1239.0,1631.6,1821.1,1793.9,995.8,856.7,1299.5,1722.9,1583.1,2003.3,2105.6,2348.2,2498.3,2792.4,2750.2,2672.7
11,District of Columbia,SAINC30,92,"Personal interest income, Millions of dollars",1034.7,1136.1,1304.4,1442.4,1651.1,1870.4,1963.6,2057.5,2260.5,2442.4,2566.0,2669.7,2862.4,3338.4,3250.6,3157.1,3176.0,3192.6,3191.5,3193.6,3096.3,3355.2,3586.5,3730.3,3915.9,3764.6,3411.8,3426.8,3313.8,3892.9,4467.2,4868.6,5091.5,4644.2,4424.1,4583.4,4876.6,4911.0,5149.5,5498.4,5458.4,5682.5,5906.4,5846.1,5627.3
11,District of Columbia,SAINC30,93,"Imputed interest receipts, Millions of dollars",743.9,814.4,947.6,1012.1,1109.7,1172.1,1241.3,1414.3,1475.0,1613.0,1738.8,1856.1,1919.7,2033.3,2085.1,2147.8,2199.7,2268.5,2307.5,2365.1,2335.2,2478.0,2541.7,2749.5,2795.8,2634.7,2574.6,2598.1,2630.8,2785.9,3047.0,3282.6,3518.6,3433.6,3468.7,3548.3,3639.6,3779.8,3979.8,4220.2,4054.2,4097.6,4160.8,4009.5,3888.3
11,District of Columbia,SAINC30,94,"Monetary interest receipts, Millions of dollars",290.8,321.7,356.8,430.3,541.4,698.4,722.3,643.3,785.5,829.4,827.3,813.6,942.7,1305.1,1165.5,1009.3,976.3,924.0,884.1,828.6,761.0,877.2,1044.8,980.8,1120.1,1129.9,837.1,828.6,683.1,1107.0,1420.2,1586.1,1572.9,1210.6,955.4,1035.0,1237.0,1131.2,1169.7,1278.2,1404.2,1584.9,1745.6,1836.7,1739.1
11,District of Columbia,SAINC30,95,"Rental income of persons, Millions of dollars",41.3,34.0,33.1,34.0,38.5,48.2,45.4,51.0,49.1,54.7,30.6,22.6,38.3,28.7,36.9,59.3,131.8,185.6,228.8,286.8,305.6,327.9,349.4,393.7,378.9,426.1,425.8,454.5,511.3,361.7,279.1,288.6,553.9,712.5,964.6,1090.8,1184.7,1274.9,1324.4,1354.7,1396.5,1468.8,1535.3,1559.1,1641.6
11,District of Columbia,SAINC30,97,"Monetary rent, Millions of dollars",16.4,21.8,22.2,26.8,31.2,41.2,45.9,54.2,58.8,73.9,66.9,62.5,62.7,56.5,59.7,69.9,103.9,97.7,102.0,145.0,132.5,151.0,144.2,169.0,159.5,182.6,176.0,185.0,228.4,158.7,136.4,159.2,238.5,238.2,253.9,292.3,326.3,315.3,316.4,359.3,381.7,360.7,365.7,365.2,365.0
11,District of Columbia,SAINC30,100,"Population (persons), Number of persons",696305.0,681768.0,670046.0,655616.0,638284.0,636893.0,634174.0,632433.0,633382.0,634549.0,638269.0,636930.0,630432.0,624168.0,605321.0,600870.0,597565.0,595301.0,589239.0,580517.0,572377.0,567736.0,565230.0,570213.0,572046.0,574504.0,573158.0,568502.0,567754.0,567136.0,570681.0,574404.0,580236.0,592228.0,605282.0,620290.0,635737.0,651559.0,663603.0,677014.0,687576.0,697079.0,704147.0,708253.0,712816.0
11,District of Columbia,SAINC30,110,"Per capita personal income, Dollars",9548.0,10469.0,11349.0,12207.0,13235.0,14279.0,15286.0,16117.0,17566.0,18567.0,19426.0,20534.0,22698.0,24276.0,26132.0,27521.0,29067.0,30349.0,31370.0,32077.0,33872.0,35739.0,38122.0,39798.0,43524.0,44871.0,45147.0,46011.0,50088.0,52947.0,55805.0,59824.0,60887.0,60143.0,63317.0,66735.0,67655.0,67066.0,70494.0,74352.0,76623.0,78116.0,80342.0,80819.0,86567.0
11,District of Columbia,SAINC30,120,"Per capita net earnings, Dollars",6607.0,7264.0,7768.0,8148.0,8500.0,8949.0,9520.0,10114.0,11060.0,11790.0,12420.0,13331.0,14814.0,15426.0,16943.0,18008.0,18920.0,19688.0,20362.0,20934.0,22216.0,23323.0,24949.0,26497.0,29638.0,31120.0,31287.0,31843.0,35256.0,36968.0,38282.0,40922.0,40701.0,41403.0,44042.0,46199.0,46511.0,45968.0,48855.0,52071.0,53700.0,54720.0,56166.0,56317.0,57706.0
11,District of Columbia,SAINC30,130,"Per capita personal current transfer receipts, Dollars",1106.0,1158.0,1212.0,1382.0,1615.0,1788.0,2005.0,2100.0,2236.0,2235.0,2306.0,2381.0,2586.0,2618.0,2880.0,3237.0,3655.0,4028.0,4138.0,4080.0,4500.0,4527.0,4845.0,4798.0,4924.0,5075.0,5598.0,5740.0,5805.0,6293.0,6347.0,6753.0,7365.0,8014.0,8957.0,9293.0,8900.0,9174.0,8865.0,9049.0,9538.0,9553.0,9642.0,10164.0,14914.0
11,District of Columbia,SAINC30,140,"Per capita income maintenance benefits, Dollars",251.0,254.0,249.0,286.0,334.0,350.0,360.0,350.0,337.0,332.0,331.0,322.0,350.0,378.0,418.0,475.0,532.0,606.0,660.0,700.0,752.0,729.0,783.0,760.0,756.0,760.0,828.0,850.0,875.0,913.0,964.0,1013.0,1017.0,1175.0,1356.0,1361.0,1414.0,1514.0,1321.0,1317.0,1319.0,1299.0,1219.0,1325.0,1460.0
11,District of Columbia,SAINC30,150,"Per capita unemployment insurance compensation, Dollars",121.0,120.0,95.0,108.0,126.0,165.0,198.0,178.0,131.0,107.0,116.0,115.0,107.0,111.0,147.0,228.0,392.0,344.0,190.0,185.0,171.0,140.0,123.0,111.0,112.0,132.0,278.0,206.0,128.0,107.0,111.0,110.0,157.0,347.0,551.0,486.0,374.0,254.0,101.0,83.0,84.0,81.0,95.0,121.0,2214.0
11,District of Columbia,SAINC30,160,"Per capita retirement and other, Dollars",734.0,785.0,868.0,988.0,1155.0,1273.0,1447.0,1572.0,1768.0,1795.0,1860.0,1944.0,2129.0,2129.0,2315.0,2534.0,2731.0,3078.0,3289.0,3194.0,3578.0,3658.0,3939.0,3927.0,4056.0,4183.0,4491.0,4684.0,4801.0,5273.0,5272.0,5630.0,6191.0,6491.0,7049.0,7446.0,7112.0,7406.0,7443.0,7648.0,8135.0,8173.0,8329.0,8718.0,11240.0
11,District of Columbia,SAINC30,170,"Per capita dividends, interest, and rent, Dollars",1834.0,2047.0,2370.0,2677.0,3120.0,3542.0,3762.0,3903.0,4270.0,4542.0,4700.0,4823.0,5298.0,6232.0,6308.0,6276.0,6492.0,6633.0,6869.0,7063.0,7156.0,7889.0,8327.0,8503.0,8962.0,8676.0,8261.0,8428.0,9027.0,9687.0,11176.0,12149.0,12821.0,10727.0,10318.0,11243.0,12244.0,11924.0,12774.0,13233.0,13385.0,13843.0,14534.0,14339.0,13947.0
11,District of Columbia,SAINC30,171,"Per capita dividends, Dollars",288.0,331.0,373.0,425.0,472.0,530.0,594.0,569.0,624.0,607.0,632.0,596.0,697.0,837.0,877.0,923.0,956.0,958.0,1065.0,1068.0,1212.0,1402.0,1364.0,1271.0,1454.0,1381.0,1566.0,1601.0,2289.0,2185.0,2859.0,3170.0,3092.0,1682.0,1415.0,2095.0,2710.0,2430.0,3019.0,3110.0,3415.0,3584.0,3966.0,3883.0,3750.0
11,District of Columbia,SAINC30,172,"Per capita interest, Dollars",1486.0,1666.0,1947.0,2200.0,2587.0,2937.0,3096.0,3253.0,3569.0,3849.0,4020.0,4192.0,4540.0,5349.0,5370.0,5254.0,5315.0,5363.0,5416.0,5501.0,5409.0,5910.0,6345.0,6542.0,6845.0,6553.0,5953.0,6028.0,5837.0,6864.0,7828.0,8476.0,8775.0,7842.0,7309.0,7389.0,7671.0,7537.0,7760.0,8122.0,7939.0,8152.0,8388.0,8254.0,7895.0
11,District of Columbia,SAINC30,173,"Per capita rent, Dollars",59.0,50.0,49.0,52.0,60.0,76.0,72.0,81.0,77.0,86.0,48.0,35.0,61.0,46.0,61.0,99.0,221.0,312.0,388.0,494.0,534.0,577.0,618.0,690.0,662.0,742.0,743.0,799.0,901.0,638.0,489.0,502.0,955.0,1203.0,1594.0,1759.0,1863.0,1957.0,1996.0,2001.0,2031.0,2107.0,2180.0,2201.0,2303.0
11,District of Columbia,SAINC30,180,"Earnings by place of work, Millions of dollars",11463.1,12406.8,13578.8,14710.9,16000.3,17115.1,18048.7,18928.5,20641.5,22067.6,23268.6,24768.4,27403.8,29004.9,30998.1,32678.2,34522.2,35642.7,36433.9,36699.5,37293.8,38589.6,40635.4,44067.0,46750.0,50025.7,52651.9,55164.9,59956.3,63302.3,65684.9,69568.2,71891.3,73246.2,78016.1,81592.6,82523.7,83740.9,87975.7,92239.8,96206.3,99222.4,103149.1,104943.9,107005.2
11,District of Columbia,SAINC30,190,"Wages and salaries, Millions of dollars",8916.6,9538.6,10446.0,11313.2,12332.6,13173.5,13912.1,14553.6,15866.1,16925.1,17930.0,19343.4,21322.2,22655.3,24097.0,25075.0,26294.4,27105.3,27827.1,28122.8,28467.4,29254.1,30716.1,33322.1,35400.3,37606.3,39514.0,41349.4,44273.7,46640.7,49272.2,52013.8,54374.6,55104.6,57869.2,59787.2,61162.1,62193.8,64688.1,67679.8,70061.0,72982.4,76564.2,78667.2,80052.9
11,District of Columbia,SAINC30,200,"Supplements to wages and salaries, Millions of dollars",2038.4,2231.7,2448.1,2693.3,2960.5,3230.9,3408.3,3586.2,3871.0,4171.7,4328.0,4311.4,4776.7,5243.4,5624.6,6068.7,6569.7,6670.4,6723.1,6678.0,6768.0,7014.1,7200.1,7785.2,8232.8,8803.3,9708.5,10507.3,11266.2,12305.3,12196.5,12675.1,13438.5,13997.0,15019.6,16125.1,15854.0,16099.8,17046.5,17266.4,18194.3,18735.7,19980.1,20638.1,20865.9
11,District of Columbia,SAINC30,201,"Employer contributions for employee pension and insurance funds, Millions of dollars",1687.8,1860.7,2040.3,2227.6,2443.6,2638.0,2788.2,2849.9,3027.7,3231.5,3296.3,3197.3,3514.9,3866.7,4140.2,4483.8,4867.5,4899.4,4893.1,4828.8,4908.8,5083.8,5241.5,5658.6,5990.7,6224.8,6965.3,7662.5,8224.7,9105.5,8831.7,9142.1,9632.2,10049.2,10859.4,11791.1,11390.7,11532.0,12274.0,12298.2,13099.8,13442.9,14462.6,14986.5,15171.2
11,District of Columbia,SAINC30,202,"Employer contributions for government social insurance, Millions of dollars",350.6,371.0,407.8,465.7,516.9,592.9,620.0,736.3,843.3,940.2,1031.7,1114.1,1261.9,1376.7,1484.5,1584.9,1702.3,1771.0,1830.0,1849.3,1859.2,1930.3,1958.7,2126.6,2242.1,2578.5,2743.3,2844.9,3041.5,3199.8,3364.8,3533.0,3806.3,3947.7,4160.2,4334.0,4463.3,4567.8,4772.6,4968.2,5094.4,5292.8,5517.6,5651.7,5694.8
